input,context,expected_output
"All these policy practices were interpreted by the implementing countries as respecting the confines of treaty latitude. Most have a solid legal basis, others employ a certain legal creativity, not always acknowledged by the INCB. And sometimes schemes perfectly justifiable in principle have been applied with a “pragmatic” dose of hypocrisy. The strictures of the conventions and the near impossibility to amend them have impelled some countries to stretching their inbuilt flexibility and escape clauses to questionable limits. Examples are the legal contradictions around the backdoor of the Dutch coffeeshops; the expansion of medical marijuana schemes in some U.S. states into recreational use; and the establishment of large-scale commercial cannabis social clubs in Spain. Indeed, while a fundamental change in cannabis policy is increasingly viewed as a legitimate option to consider in various parts of the world, the reputational (and possibly economic) costs of treaty breach are likely to deter most states from moving beyond some form of soft defection.",summarize the following text: ,"All these policy practices were interpreted by the implementing countries as respecting the confines of treaty latitude. Most have a solid legal basis, others employ a certain legal creativity The strictures of the conventions and the near impossibility to amend them have impelled some countries to stretching their inbuilt flexibility and escape clauses while a fundamental change in cannabis policy is increasingly viewed as a legitimate option to consider in various parts of the world reputational costs of treaty breach are likely to deter most states from moving beyond soft defection"
"It's important, first of all, to understand that neither of these options has anything to do with ""legalization."" Legalizing a drug removes the prohibition on its production, sale or consumption, albeit with government regulation. Uruguay is the only nation to have recently approved legislation to legalize marijuana, which will allow the government to control most of the stages from production to consumption. Colorado and Washington are the only U.S. states to have legalized the recreational use of marijuana; possession and sale for medical purposes is permitted in 20 other states. However, marijuana remains on the U.S. federal government's list of ""controlled substances"" as an illegal narcotic. Even though the U.S. Department of Justice has indicated it is reconsidering whether it will enforce federal penalties, marijuana legalization still violates UN drug treaties, primarily the 1961 Single Convention on Narcotic Drugs.",summarize the following text: ,"marijuana remains on the U.S. federal government's list of ""controlled substances"" as an illegal narcotic marijuana legalization violates UN drug treaties, primarily the 1961 Single Convention on Narcotic Drugs."
"The need for uniformity in immigration policy is undeniable. Congress’s power to establish the nation’s immigration policy was enshrined in the Constitution because of the critical foreign policy implications that it triggers. But there are equally significant practical implications in modern America. Businesses operating in multiple states suffer significant economic uncertainty and inefficiency when each state can impose different rules and regulations governing hiring practices. And requiring U.S. citizens traveling throughout the country to carry different documents in different states raises obvious practical concerns and constitutional questions.  This movement to enact state and local immigration laws and regulations threatens legal uniformity and social cohesion. It is time to put the brakes on this movement once and for all, and the administration’s brief in Candelaria is an important first step.",summarize the following text: ,The need for uniformity in immigration policy is undeniable Businesses operating in multiple states suffer significant economic uncertainty and inefficiency when each state can impose different rules and regulations governing hiring practices. And requiring U.S. citizens traveling throughout the country to carry different documents in different states raises obvious practical concerns This movement to enact state and local immigration laws and regulations threatens legal uniformity and social cohesion
"Meanwhile, the political dimensions of “food insecurity”  go well beyond our compassion for people in the poorest  countries who are most vulnerable to famine and malnutrition. Even during the remainder of this decade, we face  a transition from localized food shortages and insecurities toward a more pervasive environment of global “food  shocks” that have serious political consequences even  for the richer world. 3  The combined effects of population  trends, climate changes, water shortages, soil erosion or  contamination, increased meat consumption, fisheries  depletion, major livestock epidemics, or serious crop  failures in overlapping and cascading ripple effects will  strain already-vulnerable economies and political systems.  Sudden price increases or shortages could prompt volatile  popular reactions, especially if citizens even in “well-fed”  locations lose trust in markets and governments to assure  their access to adequate food supplies.",summarize the following text: ,"this decade, we face a more pervasive environment of global “food  shocks” The combined effects of population  trends, climate changes, water shortages, soil erosion or  contamination, increased meat consumption, fisheries  depletion, major livestock epidemics, or serious crop  failures in overlapping and cascading ripple effects will  strain already-vulnerable economies and political systems."
"NYU Journal of Law and Liberty  The Kidney Crisis
http://lawandlibertyblog.com/nyujll/2014/10/28/the-kidney-crisis
A second objection is that the voluntary market will discriminate against the poor who do not have the means to pay. To this point, two responses are in order. First, right now rich people can influence the UNOS allocation process to work their way up the queue. Richer people have more contacts and more resources to spend on getting themselves on, if necessary, multiple queues. Worse still, there are all sorts of opportunities to divert cadaveric organs to favored recipients, as major transplant centers can keep harvested organs for their own patients by claiming that their condition renders them unfit to be transferred elsewhere. No system that allocates huge benefits for zero or below market price will be immune from influence, whether we are talking about rent-controlled units in Manhattan or unassigned kidney organs, whose donor, often young and poor, receives not one cent from the successful transfer.",summarize the following text: ,"A objection is that the voluntary market will discriminate against the poor who do not have the means to pay. To this point, , right now rich people can influence the UNOS allocation process to work their way up the queue. Richer people have more contacts and more resources to spend on getting themselves on, if necessary, multiple queues. Worse still, there are all sorts of opportunities to divert cadaveric organs to favored recipients, as major transplant centers can keep harvested organs for their own patients by claiming that their condition renders them unfit to be transferred elsewhere. No system that allocates huge benefits for zero or below market price will be immune from influence,"
"Organ-donation groups are rightly thrilled with Facebook’s initiative. Yet it’s important to keep the larger picture in mind. Even if every American agreed to be an organ donor, there still wouldn’t be enough kidneys for transplantation.
I specify kidneys because people with renal failure represent about 80 percent of those on the national organ waiting list. Last year, roughly 91,000 people needed a renal transplant, but only one fifth of them received one.
Transplant Math
Now look more closely at the donor math: Of the roughly 2 million Americans who die annually, it has been estimated that only 10,500 to 13,000 possess organs healthy enough for transplanting. So, if every eligible person donated his organs at death, surgeons might be able to double the number of transplant surgeries. (Last year, 7,433 deceased donors yielded an average of 1.5 kidneys each, for a total of 11,043 operations; the rest were done with organs supplied by living relatives and friends.)",summarize the following text: ,"Even if every American agreed to be an organ donor, there still wouldn’t be enough kidneys for transplantation.
I specify kidneys because people with renal failure represent about 80 percent of those on the national organ waiting list. Last year, roughly 91,000 people needed a renal transplant, but only one fifth of them received one.
Of the roughly 2 million Americans who die annually, it has been estimated that only 10,500 to 13,000 possess organs healthy enough for transplanting. So, if every eligible person donated his organs at death, surgeons might be able to double the number of transplant surgeries. (Last year, 7,433 deceased donors yielded an average of 1.5 kidneys each, for a total of 11,043 operations"
"Regulation
A rule, adopted under authority granted by a statute, issued by a municipal, county, state, or federal agency. Although not laws, they have the force of law and often include penalties for violations. Regulations are not generally published in the books that contain state statutes or federal laws, but often must be obtained from the agency. To adopt a regulation, an agency usually drafts the rule, publishes it in governmental journals intended to give public notice, holds hearings, and then adopts a final, revised regulation. The process is best known to industries and groups concerned with the subject matter. Federal regulations are adopted under the procedure set out in the federal Administrative Procedure Act (APA); states usually follow similar procedures.
of prohibition on users, who are focus of its main thrust, by introducing education on drug content (for example, analysis of ecstasy consumed at raves).",summarize the following text: ,"Regulation
A rule, adopted under authority granted by a statute Although not laws, they have the force of law and often include penalties for violations.
education on drug content (for example, analysis of ecstasy consumed at raves)."
"Happy Earth Day? Thank Capitalism  This article was published in the New York Sun, April 22, 2003.           http://www.cato.org/pub_display.php?pub_id=3073
Earth Day (April 22) is traditionally a day for the Left -- a celebration of government's ability to deliver the environmental goods and for threats about the parade of horribles that will descend upon us lest we rededicate ourselves to federal regulators and public land managers. This is unfortunate because it's businessmen -- not bureaucrats or environmental activists -- who deserve most of the credit for the environmental gains over the past century and who represent the best hope for a Greener tomorrow.
Indeed, we wouldn't even have environmentalists in our midst were it not for capitalism. Environmental amenities, after all, are luxury goods. America -- like much of the Third World today -- had no environmental movement to speak of until living standards rose sufficiently so that we could turn our attention from simply",summarize the following text: ,"article was published in the New York Sun, April 22, 2003.           http://www.cato.org/pub_display.php?pub_id=3073
because it's businessmen -- not bureaucrats or environmental activists -- who deserve most of the credit for the environmental gains over the past century and who represent the best hope for a Greener tomorrow.
Indeed, we wouldn't even have environmentalists in our midst were it not for capitalism. Environmental amenities, after all, are luxury goods. America -- like much of the Third World today -- had no environmental movement to speak of until living standards rose sufficiently so that we could turn our attention from simply"
"http://www.societyandmedicine.columbia.edu/organs_challenge.shtml
The Myth of the Regulated Market
Proponents offer very different models for a market in organs, making it difficult to know precisely what is being advocated. Some would restrict compensation to cadaveric organs and give credits to families who agree to the removal. Others, including a committee of the American Medical Association, endorse a futures market in organs: American Journal of Transplantation they would compensate would-be donors for agreeing to organ removal upon death (24–29). Still others urge a regulated market among living vendors but provide almost no details (1,6,20). Mostly everyone rejects a public auction with the kidney going to the highest bidder; the preference is for distribution by a central, UNOS-like organization, permitting individuals to sell but not to purchase an organ (30–32). Such compromises, it should be noted, are inconsistent with proponents’ attachment to the market. After all, people are even more likely to do something if they are very well paid for it—so why not permit auctions?",summarize the following text: ,"Mostly everyone rejects a public auction with the kidney going to the highest bidder; the preference is for distribution by a central, UNOS-like organization, permitting individuals to sell but not to purchase an organ"
"All these policy practices were interpreted by the implementing countries as respecting the confines of treaty latitude. Most have a solid legal basis, others employ a certain legal creativity, not always acknowledged by the INCB. And sometimes schemes perfectly justifiable in principle have been applied with a “pragmatic” dose of hypocrisy. The strictures of the conventions and the near impossibility to amend them have impelled some countries to stretching their inbuilt flexibility and escape clauses to questionable limits. Examples are the legal contradictions around the backdoor of the Dutch coffeeshops; the expansion of medical marijuana schemes in some U.S. states into recreational use; and the establishment of large-scale commercial cannabis social clubs in Spain. Indeed, while a fundamental change in cannabis policy is increasingly viewed as a legitimate option to consider in various parts of the world, the reputational (and possibly economic) costs of treaty breach are likely to deter most states from moving beyond some form of soft defection.",summarize the following text: ,"All these policy practices were interpreted by the implementing countries as respecting the confines of treaty latitude. Most have a solid legal basis, others employ a certain legal creativity The strictures of the conventions and the near impossibility to amend them have impelled some countries to stretching their inbuilt flexibility and escape clauses while a fundamental change in cannabis policy is increasingly viewed as a legitimate option to consider in various parts of the world reputational costs of treaty breach are likely to deter most states from moving beyond soft defection"
"It's important, first of all, to understand that neither of these options has anything to do with ""legalization."" Legalizing a drug removes the prohibition on its production, sale or consumption, albeit with government regulation. Uruguay is the only nation to have recently approved legislation to legalize marijuana, which will allow the government to control most of the stages from production to consumption. Colorado and Washington are the only U.S. states to have legalized the recreational use of marijuana; possession and sale for medical purposes is permitted in 20 other states. However, marijuana remains on the U.S. federal government's list of ""controlled substances"" as an illegal narcotic. Even though the U.S. Department of Justice has indicated it is reconsidering whether it will enforce federal penalties, marijuana legalization still violates UN drug treaties, primarily the 1961 Single Convention on Narcotic Drugs.",summarize the following text: ,"marijuana remains on the U.S. federal government's list of ""controlled substances"" as an illegal narcotic marijuana legalization violates UN drug treaties, primarily the 1961 Single Convention on Narcotic Drugs."
"The objections to human organ sales detailed above all contain some merit, but lose some of their force upon closer analysis and further ignore the reality that markets in human body parts and products are, for all practical purposes, unavoidable. n176 Morality concerns opposing commodification of the human body are somewhat hypocritical when one considers that we allow the explicit payment of cash for human tissues, blood, semen and ova. n177 We also have no moral qualms about requiring individuals to pay for medical care in general, without which their health and lives can be expected to suffer. The argument regarding the distributive justice impact of allowing sales (i.e., that the poor would be sellers, and only the rich could be buyers) ignores the fact that organ transplants are still rationed on the basis of ability to pay today. n178 Further, distributive inequity could be partially cured by providing government subsidies to enable the poor to have equal access to available organs. n179  [*106]",summarize the following text: ,"Morality concerns opposing commodification of the human body are somewhat hypocritical when  we allow the explicit payment of cash for human tissues, blood, semen and ova. We also have no moral qualms about requiring individuals to pay for medical care in general,"
"The Sinaloa cartel and Tijuana cartel would likely expand into the cocaine, heroin, and methamphetamine networks. Several experts agree that if marijuana were no longer a profitable enterprise for the Sinaloa cartel and Tijuana cartel they would shift towards trafficking in other profitable drugs.126 What is less clear, however, is how this type of transition would affect violence. As mentioned earlier in this paper, the Gulf Cartel, La Familia, and the Juarez cartel are already heavily committed to the cocaine, heroin, and methamphetamine industries to various extents. These other DTOs might respond violently to any attempts by the Sinaloa cartel or Tijuana cartel to take any of their shares of the trafficking market. Given that its revenue streams were disrupted, there is also the possibility that the Sinaloa cartel would make a deal with its allies, the Gulf Cartel and La Familia, rather than fight them. The implications of this are unclear. If this occurs then the legalization of marijuana will have brought few security dividends.",summarize the following text: ,"The Sinaloa cartel and Tijuana cartel would likely expand into the cocaine, heroin, and methamphetamine networks the Gulf Cartel, La Familia, and the Juarez cartel are already heavily committed to  cocaine, heroin, and methamphetamine These other DTOs might respond violently to any attempts by the Sinaloa cartel or Tijuana cartel to take any of their shares of the trafficking market there is also the possibility that the Sinaloa cartel would make a deal with its allies rather than fight them The implications of this are unclear If this occurs then the legalization of marijuana will have brought few security dividends."
"All these policy practices were interpreted by the implementing countries as respecting the confines of treaty latitude. Most have a solid legal basis, others employ a certain legal creativity, not always acknowledged by the INCB. And sometimes schemes perfectly justifiable in principle have been applied with a “pragmatic” dose of hypocrisy. The strictures of the conventions and the near impossibility to amend them have impelled some countries to stretching their inbuilt flexibility and escape clauses to questionable limits. Examples are the legal contradictions around the backdoor of the Dutch coffeeshops; the expansion of medical marijuana schemes in some U.S. states into recreational use; and the establishment of large-scale commercial cannabis social clubs in Spain. Indeed, while a fundamental change in cannabis policy is increasingly viewed as a legitimate option to consider in various parts of the world, the reputational (and possibly economic) costs of treaty breach are likely to deter most states from moving beyond some form of soft defection.",summarize the following text: ,"All these policy practices were interpreted by the implementing countries as respecting the confines of treaty latitude. Most have a solid legal basis, others employ a certain legal creativity The strictures of the conventions and the near impossibility to amend them have impelled some countries to stretching their inbuilt flexibility and escape clauses while a fundamental change in cannabis policy is increasingly viewed as a legitimate option to consider in various parts of the world reputational costs of treaty breach are likely to deter most states from moving beyond soft defection"
"It's important, first of all, to understand that neither of these options has anything to do with ""legalization."" Legalizing a drug removes the prohibition on its production, sale or consumption, albeit with government regulation. Uruguay is the only nation to have recently approved legislation to legalize marijuana, which will allow the government to control most of the stages from production to consumption. Colorado and Washington are the only U.S. states to have legalized the recreational use of marijuana; possession and sale for medical purposes is permitted in 20 other states. However, marijuana remains on the U.S. federal government's list of ""controlled substances"" as an illegal narcotic. Even though the U.S. Department of Justice has indicated it is reconsidering whether it will enforce federal penalties, marijuana legalization still violates UN drug treaties, primarily the 1961 Single Convention on Narcotic Drugs.",summarize the following text: ,"marijuana remains on the U.S. federal government's list of ""controlled substances"" as an illegal narcotic marijuana legalization violates UN drug treaties, primarily the 1961 Single Convention on Narcotic Drugs."
"http://www.societyandmedicine.columbia.edu/organs_challenge.shtml
The Myth of the Regulated Market
Proponents offer very different models for a market in organs, making it difficult to know precisely what is being advocated. Some would restrict compensation to cadaveric organs and give credits to families who agree to the removal. Others, including a committee of the American Medical Association, endorse a futures market in organs: American Journal of Transplantation they would compensate would-be donors for agreeing to organ removal upon death (24–29). Still others urge a regulated market among living vendors but provide almost no details (1,6,20). Mostly everyone rejects a public auction with the kidney going to the highest bidder; the preference is for distribution by a central, UNOS-like organization, permitting individuals to sell but not to purchase an organ (30–32). Such compromises, it should be noted, are inconsistent with proponents’ attachment to the market. After all, people are even more likely to do something if they are very well paid for it—so why not permit auctions?",summarize the following text: ,"Mostly everyone rejects a public auction with the kidney going to the highest bidder; the preference is for distribution by a central, UNOS-like organization, permitting individuals to sell but not to purchase an organ"
"It is still clear, however, that the economics of Transition – and the level of future US and  other donor military and civilian aid efforts  – are critical if  Afghanistan  is to have a  chance of creating a reasonable level of post-2014 security and stability. It is also  important to remember – for all the problems involved in creating any form of successful ransition  – that the  various insurgent groups still represent relatively small, unpopular  movements with ethnic and sectarian ties that limit their influence in many parts of the  country.  Even if the US and its allies cannot achieve the level of post-2014 stability and security  they desire, this does not mean that Afghanistan cannot achieve relative stability based on  some form of de facto federalism or sharing of power between the  central government  and given factions. This may limit insurgent gains and control as well as mitigate the risk that Afghanistan will become a center of terrorism.",summarize the following text: ,"insurgent groups represent small, unpopular  movements with ethnic and sectarian ties that limit their influence Even if the US and allies cannot achieve the level of stability they desire, this does not mean Afghanistan cannot achieve relative stability based on  some form of de facto federalism between the government  and given factions. This may limit insurgent gains and control as well as mitigate the risk Afghanistan will become a center of terrorism."
